ID;URL;Источник_сбора;Поисковый_запрос_тип;Позиция_в_выдаче;Заголовок;Домен;P1_Релевантность;P2_Научность;P3_Актуальность;P4_Достоверность;P5_Практическая_ценность;ИКМ;Класс_качества;Тип_источника;DOI;Год
EDUCATION_234;https://pedpsyjournal.mgpu.ru/wp-content/uploads/sites/7/2022/11/selezneva-n-n.pdf;yandex;education_yandex_40;7;ТРАНСФОРМАЦИЯ АДАПТИВНЫХ ТЕХНОЛОГИЙ;pedpsyjournal.mgpu.ru;6;5;7;5;5;5.6;низкий;blog;Нет;2022
EDUCATION_235;https://obrnadzor.gov.ru/o-rosobrnadzore/informaczionnye-resursy/informaczionnye-sistemy-resursy;yandex;education_yandex_41;7;Информационные системы/ресурсы - Рособрнадзор;obrnadzor.gov.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
EDUCATION_236;https://ioe.hse.ru/pubs/share/direct/547495575.pdf;yandex;education_yandex_42;7;ОБРАЗОВАТЕЛЬНАЯ АНАЛИТИКА - Институт образования;ioe.hse.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
EDUCATION_237;https://www.ranepa.ru/bakalavriat/napravleniya-i-programmy/010289;yandex;education_yandex_1;7;Продюсирование и управление медиапроектами - 42.03.05 Медиакоммуникации, форма обучения Очная, Догов;www.ranepa.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
EDUCATION_238;https://moodle.herzen.spb.ru/mod/resource/view.php?id=1112678;yandex;education_yandex_20;7;Решение педагогических задач;moodle.herzen.spb.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
EDUCATION_239;https://soware.ru/categories/learning-management-systems;yandex;education_yandex_31;8;Системы управления обучением (LMS);soware.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
EDUCATION_240;https://skillbox.ru/media/education/vshe-i-skyeng-rasskazali-zachem-nuzhna-obrazovatelnaya-analitika-i-kak-eyu-polzovatsya;yandex;education_yandex_32;8;Как Skyeng ведёт образовательную аналитику;skillbox.ru;7;5;7;5;5;5.8;низкий;blog;Нет;2022
EDUCATION_241;https://xn--80aafddeha2b5alvgi5en5j.xn--p1ai/wp-content/uploads/2022/02/met5.pdf;yandex;education_yandex_30;8;«Современные образовательные технологии в системе;xn--80aafddeha2b5alvgi5en5j.xn--p1ai;7;5;6;5;5;5.6;низкий;blog;Нет;2024
EDUCATION_242;https://si-sv.com/Posobiya/ped_tekh/ped_zadachi/Beyizerov_V-105_keyisov_po_pedagogike.html;yandex;education_yandex_22;8;105 кейсов по педагогике. Педагогические задачи и;si-sv.com;7;5;6;5;6;5.8;низкий;blog;Нет;2024
EDUCATION_243;https://maikopvest.elpub.ru/jour/article/view/10;yandex;education_yandex_21;8;Цифровые технологии в образовании | Козлова;maikopvest.elpub.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
EDUCATION_244;https://eduson.academy/catalogue/analytics;yandex;education_yandex_43;8;Аналитика - Онлайн курсы Eduson Academy;eduson.academy;7;5;6;5;6;5.8;низкий;blog;Нет;2024
EDUCATION_245;https://super-sad.org/sposoby-uluchsheniya/adaptivnye-obuchayushchie-sistemy-principy-raboty-i-primery-luchshih-praktik;yandex;education_yandex_40;8;Адаптивные обучающие системы: Принципы работы и;super-sad.org;8;5;6;5;6;6.0;средний;blog;Нет;2024
EDUCATION_246;https://adilet.zan.kz/rus/docs/V080005343_;yandex;education_yandex_41;8;Об утверждении Правил организации и;adilet.zan.kz;8;5;6;5;6;6.0;средний;blog;Нет;2024
EDUCATION_247;https://ru.linkedin.com/pulse/data-analysis-education-how-data-driven-improves-b-courtney-ed-d--5k0uc?tl=ru;yandex;education_yandex_42;8;Анализ данных в образовании: как принятие решений;ru.linkedin.com;8;5;6;5;5;5.8;низкий;media;Нет;2024
EDUCATION_248;http://books.ifmo.ru/book/664/book_664.htm;yandex;education_yandex_1;8;Управленческие решения: Учебное пособие.;books.ifmo.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
EDUCATION_249;https://e.lanbook.com/book/433475;yandex;education_yandex_20;8;Решение педагогических задач. В 2 ч. Ч. 1: учебное пособие;e.lanbook.com;7;5;6;5;6;5.8;низкий;blog;Нет;2024
EDUCATION_250;https://service.gasu.ru/course_only/courset2.html;yandex;education_yandex_31;9;Что такое LMS - Цифровые сервисы ГАГУ;service.gasu.ru;9;5;6;5;5;6.0;средний;blog;Нет;2024
EDUCATION_251;https://scispace.com/pdf/sovremennaia-analitika-obrazovaniia-2tavqslw6b.pdf;yandex;education_yandex_32;9;Современная аналитика образования;scispace.com;7;5;6;5;5;5.6;низкий;blog;Нет;2024
EDUCATION_252;https://medvedsosh1.narod.ru/Doc/fgos/METODIKA/obrazovatelnye_tekhnologii_po_fgos.pdf;yandex;education_yandex_30;9;Образовательные технологии по ФГОС;medvedsosh1.narod.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
EDUCATION_253;https://studfile.net/preview/10633686/page:22;yandex;education_yandex_22;9;45. Технология решения педагогических задач. Оценка;studfile.net;7;5;10;5;5;6.4;средний;blog;Нет;2025
EDUCATION_254;https://skolkovo-resident.ru/vnedrenie-cifrovyh-reshenij-v-obrazovatelnyj-process;yandex;education_yandex_21;9;Внедрение цифровых решений в образовательный;skolkovo-resident.ru;8;5;9;5;6;6.6;средний;blog;Нет;2024
EDUCATION_255;https://www.cossa.ru/onlinekursy/345490;yandex;education_yandex_43;9;[ТОП-16] онлайн-курсов по анализу данных +Бесплатные;www.cossa.ru;7;5;10;5;5;6.4;средний;blog;Нет;2025
EDUCATION_256;https://prezi.com/p/cxztrr--ch42/presentation;yandex;education_yandex_40;9;Адаптивное обучение - Елена Никитенко;prezi.com;6;5;6;5;5;5.4;низкий;blog;Нет;2024
EDUCATION_257;https://unnju.narod.ru/s11.htm;yandex;education_yandex_41;9;Информационные системы управления в образовании;unnju.narod.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
EDUCATION_258;https://elib.bsu.by/bitstream/123456789/259877/1/119-122.pdf;yandex;education_yandex_42;9;использование анализа данных в образовании;elib.bsu.by;6;5;5;5;5;5.2;низкий;blog;Нет;2020
EDUCATION_259;https://mic.org.ru/vyp/teoriya-media-i-mediaobrazovaniya/neobkhodimost-mediaobrazovaniya-v-usloviyakh-sovremennoy-mediasredy;yandex;education_yandex_1;9;Необходимость медиаобразования в условиях современной медиасреды;mic.org.ru;9;5;6;5;5;6.0;средний;blog;Нет;2024
EDUCATION_260;https://pedagogam1.ru/pedagogicheskie-situacii;yandex;education_yandex_20;9;Решение педагогических ситуаций — примеры и ответы;pedagogam1.ru;6;5;6;5;6;5.6;низкий;blog;Нет;2024
EDUCATION_261;https://kokoc.com/blog/lms-sistemy;yandex;education_yandex_31;10;LMS-система: что это + ТОП-5 примеров, как выбрать;kokoc.com;10;5;10;5;5;7.0;средний;blog;Нет;2025
EDUCATION_262;https://blog.rt.ru/b2c/chto-takoe-obrazovatelnaya-analitika.htm;yandex;education_yandex_32;10;Что такое образовательная аналитика;blog.rt.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
EDUCATION_263;https://7universum.com/ru/psy/archive/item/10656;yandex;education_yandex_30;10;Новые образовательные технологии в системе высшей;7universum.com;7;5;5;5;5;5.4;низкий;blog;Нет;2020
EDUCATION_264;https://urgaps.ru/blog/metody-pedagogiki-kakie-sushestvuyut-i-kak-gramotno-ih-ispolzovat;yandex;education_yandex_22;10;Какие педагогические методы стоит использовать сегодня;urgaps.ru;7;5;10;5;7;6.8;средний;blog;Нет;2025
EDUCATION_265;https://www.semanticscholar.org/paper/%D0%A2%D0%95%D0%A5%D0%9D%D0%9E%D0%9B%D0%9E%D0%93%D0%98%D0%98-%D0%A6%D0%98%D0%A4%D0%A0%D0%9E%D0%92%D0%9E%D0%93%D0%9E-%D0%9E%D0%91%D0%A0%D0%90%D0%97%D0%9E%D0%92%D0%90%D0%9D%D0%98%D0%AF-%D0%93%D0%BB%D0%BE%D1%82%D0%BE%D0%B2%D0%B0-%D0%A1%D0%B0%D0%BC%D0%BE%D1%85%D0%B2%D0%B0%D0%BB%D0%BE%D0%B2%D0%B0/a60fe2aba641fd0797e410b3f8cb03c8bf5a913b;yandex;education_yandex_21;10;ТЕХНОЛОГИИ ЦИФРОВОГО ОБРАЗОВАНИЯ;www.semanticscholar.org;7;9;6;9;5;7.2;средний;academic;Нет;2024
EDUCATION_266;https://dtf.ru/luchshii-rating/3397265-top-10-kursov-analitika-dannyh-dlya-onlain-obucheniya-s-nulya-v-2025-godu;yandex;education_yandex_43;10;ТОП-10 курсов Аналитика данных для онлайн обучения;dtf.ru;7;5;10;5;5;6.4;средний;blog;Нет;2025
EDUCATION_267;https://libeldoc.bsuir.by/bitstream/123456789/54962/1/Levin_Tekhnologii.pdf;yandex;education_yandex_40;10;261 ТЕХНОЛОГИИ В АДАПТИВНОМ ОБУЧЕНИИ;libeldoc.bsuir.by;6;5;9;5;5;6.0;средний;blog;Нет;2024
EDUCATION_268;http://www.giac.by/eye-ru/deyatelnost/it-razrabotka/informatsionnye-sistemy.php;yandex;education_yandex_41;10;Информационные системы;www.giac.by;9;5;6;5;5;6.0;средний;blog;Нет;2024
EDUCATION_269;https://psyjournals.ru/nonserialpublications/dhte2021/contents/dhte2021_Toktarova_Popova.pdf;yandex;education_yandex_42;10;Интеллектуальный анализ образовательных данных;psyjournals.ru;6;5;5;5;5;5.2;низкий;blog;Нет;2021
EDUCATION_270;https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B4%D0%B8%D0%B0%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5;yandex;education_yandex_1;10;Медиаобразование - Википедия;ru.wikipedia.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
