ID;URL;Источник_сбора;Поисковый_запрос_тип;Позиция_в_выдаче;Заголовок;Домен;P1_Релевантность;P2_Научность;P3_Актуальность;P4_Достоверность;P5_Практическая_ценность;ИКМ;Класс_качества;Тип_источника;DOI;Год
FINANCE_239;https://vc.ru/money/1933843-finansovaya-analitika-dlya-biznesa;yandex;finance_yandex_25;4;Финансовая аналитика — как управлять деньгами в;vc.ru;7;5;10;5;5;6.4;средний;blog;Нет;2025
FINANCE_240;https://www.litefinance.org/ru/blog/for-professionals/structure/finansovye-instrumenty;yandex;finance_yandex_23;4;Финансовые инструменты: полный разбор для новичков;www.litefinance.org;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_241;https://noboring-finance.ru/gazeta/kak-gramotno-prinimat-upravlencheskie-resheniya-i-ocenivat-ih-effektivnost;yandex;finance_yandex_10;4;Как принимать управленческие решения: виды, методы;noboring-finance.ru;9;5;9;5;6;6.8;средний;blog;Нет;2024
FINANCE_242;https://soware.ru/categories/banking-decision-support-systems;yandex;finance_yandex_24;4;Системы поддержки принятия решений в банковской;soware.ru;10;5;6;5;5;6.2;средний;blog;Нет;2024
FINANCE_243;https://neiros.ru/blog/finance/kak-analiz-finansovykh-pokazateley-mozhet-uluchshit-protsess-prinyatiya-resheniy;yandex;finance_yandex_14;4;Влияние анализа финансовых показателей на процесс;neiros.ru;6;5;9;5;5;6.0;средний;blog;Нет;2024
FINANCE_244;https://www.dgu-izberbash.ru/Documents/fos/vo_ec23/fos_prinyatie_vigodnih_fin_resheniy.pdf;yandex;finance_yandex_11;5;[PDF] Принятие выгодных финансовых решений, критерии и алгоритмы;www.dgu-izberbash.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_245;https://cyberleninka.ru/article/n/fintech-regtech-i-regulyatornye-pesochnitsy-ponyatie-tsifrovaya-ontologiya-perspektivy;yandex;finance_yandex_42;5;FINTECH, REGTECH И РЕГУЛЯТОРНЫЕ ПЕСОЧНИЦЫ;cyberleninka.ru;6;9;5;9;5;6.8;средний;academic;Нет;2020
FINANCE_246;https://www.hse.ru/edu/courses/470889341;yandex;finance_yandex_17;5;Финансовый анализ и управление стоимостью;www.hse.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_247;https://fintablo.ru/finances/finansovoe-planirovanie;yandex;finance_yandex_30;5;Финансовое планирование: что это, цель, задачи, этапы;fintablo.ru;6;5;8;5;5;5.8;низкий;blog;Нет;2023
FINANCE_248;https://planfact.io/blog/posts/finmodel-dlya-investora-kak-sostavit-shablon;yandex;finance_yandex_18;5;Финмодель для инвестора: как составить, шаблон;planfact.io;7;5;9;5;5;6.2;средний;blog;Нет;2024
FINANCE_249;https://prcs.ru;yandex;finance_yandex_20;5;Разработка инвестиционных проектов - ПКР;prcs.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_250;https://www.vtb.ru/articles/kredity/chto-takoe-skoring-v-banke;yandex;finance_yandex_26;5;Кредитный скоринг в банке: что это простыми словами;www.vtb.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_251;https://blogs.forbes.ru/2023/11/21/kak-nebolshie-banki-sozdajut-bolshie-innovacii;yandex;finance_yandex_40;5;Как небольшие банки создают большие инновации;blogs.forbes.ru;6;5;8;5;5;5.8;низкий;media;Нет;2023
FINANCE_252;https://publications.hse.ru/pubs/share/folder/zok2yhx3cu/190488765.PDF;yandex;finance_yandex_15;5;ФИНАНСОВÛÉ АНАЛИЗ - Публикации;publications.hse.ru;6;5;6;5;6;5.6;низкий;blog;Нет;2024
FINANCE_253;https://www.fin-izdat.ru/journal/fa;yandex;finance_yandex_1;5;Журнал «Финансовая аналитика: проблемы и решения;www.fin-izdat.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_254;https://fingramota.by/ru/guide/practical/decision;yandex;finance_yandex_12;5;Финансовые решения. Как их правильно принимать?;fingramota.by;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_255;https://biconsult.ru/solutions/banki/biznes-analitika-v-banke;yandex;finance_yandex_32;5;Бизнес-аналитика в банке;biconsult.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_256;https://sfs.elpub.ru/jour/article/view/369;yandex;finance_yandex_19;5;Подходы к принятию инвестиционных решений на основе;sfs.elpub.ru;9;5;6;5;6;6.2;средний;blog;Нет;2024
FINANCE_257;https://gsom.spbu.ru/files/upload/niim/publishing/papers/Vavilov.pdf;yandex;finance_yandex_31;5;Управление инвестиционным портфелем на;gsom.spbu.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_258;https://www.cfo-russia.ru/stati/?article=3788;yandex;finance_yandex_22;5;Риск-менеджмент для разумного и ответственного;www.cfo-russia.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_259;https://www.hse.ru/ba/bba/courses/914856271.html;yandex;finance_yandex_16;5;Финансовый анализ и управление стоимостью;www.hse.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_260;https://blog.sf.education/finansovaya-biznes-analitika-chto-za-zver-i-kak-nachat-kareru;yandex;finance_yandex_25;5;Финансовая бизнес-аналитика: как освоить в 2025 году;blog.sf.education;10;5;10;5;6;7.2;средний;blog;Нет;2025
FINANCE_261;https://mediasummit.kz/analitika/top-5-instrumentov-dlya-finansovogo-analiza-biznesa;yandex;finance_yandex_23;5;ТОП-5 инструментов для финансового анализа бизнеса;mediasummit.kz;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_262;https://credistory.ru/blog/finansovye-resheniya-kotorye-pomogut-vam-dostich-svoikh-czelej-v-zhizni;yandex;finance_yandex_10;5;Как принимать финансовые решения, чтобы достичь;credistory.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_263;https://ifellow.ru/media-center/it-resheniya-dlya-bankov-klyuchevye-trendy;yandex;finance_yandex_24;5;IT-решения для банков: ключевые тренды;ifellow.ru;9;5;10;5;5;6.8;средний;blog;Нет;2025
FINANCE_264;https://www.banki.ru/news/daytheme/%3Fid%3D11013345;yandex;finance_yandex_11;6;Как принимать хорошие финансовые решения в плохие времена;www.banki.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_265;https://pdfs.semanticscholar.org/b4f5/f1a0483080bdb3d63fd0cb4f434012a1968f.pdf;yandex;finance_yandex_42;6;ИННОВАЦИОННЫЕ РЕГУЛИРУЮЩИЕ ТЕХНОЛОГИИ;pdfs.semanticscholar.org;6;9;6;9;5;7.0;средний;academic;Нет;2024
FINANCE_266;https://vaael.ru/ru/article/view?id=3782;yandex;finance_yandex_17;6;АНАЛИЗ ФИНАНСОВЫХ РЕЗУЛЬТАТОВ В ПРИНЯТИИ;vaael.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_267;https://fundamental-research.ru/ru/article/view?id=41497;yandex;finance_yandex_18;6;МОДЕЛЬ ПРИНЯТИЯ ИНВЕСТИЦИОННЫХ РЕШЕНИЙ;fundamental-research.ru;9;5;6;5;6;6.2;средний;blog;Нет;2024
FINANCE_268;https://www.binance.com/ru/blog/%D1%80%D1%8B%D0%BD%D0%BA%D0%B8/1507239240565689107;yandex;finance_yandex_41;6;Как проводить технический анализ криптовалютного;www.binance.com;6;5;8;5;5;5.8;низкий;blog;Нет;2023
FINANCE_269;https://www.gazprombank.ru/pro-finance/credit/kreditnyj-skoring;yandex;finance_yandex_26;6;Кредитный скоринг: что это и как работает;www.gazprombank.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_270;https://elibrary.ru/item.asp?id=46450370;yandex;finance_yandex_15;6;ФИНАНСОВЫЙ АНАЛИЗ И ЕГО РОЛЬ В ПРИНЯТИИ;elibrary.ru;10;9;5;9;5;7.6;средний;academic;Нет;2021
FINANCE_271;https://soware.ru/categories/media-analytics-systems;yandex;finance_yandex_1;6;Лучшие Системы медиа-аналитики (СМА);soware.ru;9;5;6;5;5;6.0;средний;blog;Нет;2024
FINANCE_272;https://www.clouderp.ru/tools/bi;yandex;finance_yandex_32;6;Топ 10: Системы бизнес аналитики для России - ERP;www.clouderp.ru;9;5;6;5;5;6.0;средний;blog;Нет;2024
FINANCE_273;https://elibrary.ru/item.asp?id=45634262;yandex;finance_yandex_19;6;Инвестиционная оценка современных бизнес-моделей;elibrary.ru;9;9;5;9;5;7.4;средний;academic;Нет;2021
FINANCE_274;https://alfabank.ru/help/articles/investments/chto-takoe-investicionnyj-portfel;yandex;finance_yandex_31;6;Что такое инвестиционный портфель и как его составить;alfabank.ru;7;5;9;5;5;6.2;средний;blog;Нет;2024
FINANCE_275;https://practicum.yandex.ru/blog/kak-prinimat-resheniya-v-usloviyah-neopredelennosti;yandex;finance_yandex_22;6;Принятие решений в условиях риска и неопределённости;practicum.yandex.ru;8;5;8;5;5;6.2;средний;blog;Нет;2023
FINANCE_276;https://practicum.yandex.ru/blog/professiya-finansovyi-analitik;yandex;finance_yandex_25;6;Чем занимается финансовый аналитик и как им стать;practicum.yandex.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_277;https://www.alt-invest.ru/program/finmodel-rus;yandex;finance_yandex_21;6;Финансовое моделирование с «Альт-Инвест»;www.alt-invest.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_278;https://www.ade-solutions.com/msfo/standarty-i-razyasneniya/msfo-ifrs-9-finansovye-instrumenty-financial-instruments;yandex;finance_yandex_23;6;МСФО (IFRS) 9 «Финансовые инструменты» (Financial;www.ade-solutions.com;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_279;https://cyberleninka.ru/article/n/printsipy-prinyatiya-finansovyh-resheniy-v-sfere-investitsionnoy-deyatelnosti-predpriyatiy;yandex;finance_yandex_10;6;Принципы принятия финансовых решений в сфере;cyberleninka.ru;7;9;6;9;5;7.2;средний;academic;Нет;2024
FINANCE_280;https://www.in-aim.ru/blog/bankovskie-tekhnologii-i-trendy-mobilnogo-bankinga;yandex;finance_yandex_24;6;Банковские технологии и тренды мобильного банкинга 2024;www.in-aim.ru;6;5;9;5;5;6.0;средний;blog;Нет;2024
FINANCE_281;https://ru.wikipedia.org/wiki/%25D0%25A1%25D1%2582%25D1%2580%25D0%25B0%25D1%2582%25D0%25B5%25D0%25B3%25D0%25B8%25D1%258F_2020;yandex;finance_yandex_11;7;Стратегия 2020 - Википедия;ru.wikipedia.org;6;5;5;5;6;5.4;низкий;blog;Нет;2020
FINANCE_282;https://moscou-ecole.ru/wp-content/uploads/2022/04/Degtyaryov_reg_tech_tools_2022.pdf;yandex;finance_yandex_42;7;Новейшие регуляторные технологии и инструменты;moscou-ecole.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_283;http://repo.ssau.ru/bitstream/Uchebnye-izdaniya/Finansovaya-analitika-kak-kategoriya-finansov-103811/1/978-5-7883-1803-5_2022.pdf;yandex;finance_yandex_17;7;ФИНАНСОВАЯ АНАЛИТИКА КАК КАТЕГОРИЯ ФИНАНСОВ;repo.ssau.ru;6;5;7;5;5;5.6;низкий;blog;Нет;2022
FINANCE_284;https://mpra.ub.uni-muenchen.de/119334;yandex;finance_yandex_18;7;Разработка и апробация цифровой модели принятия;mpra.ub.uni-muenchen.de;9;5;6;5;6;6.2;средний;blog;Нет;2024
FINANCE_285;https://www.morpher.com/ru/blog/crypto-technical-analysis;yandex;finance_yandex_41;7;Крипто-технический анализ: инструменты и техники;www.morpher.com;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_286;https://ciu.nstu.ru/kaf/persons/1365/a/file_get/310566?nomenu=1;yandex;finance_yandex_20;7;Инвестиционный менеджмент. Практикум (2019.2);ciu.nstu.ru;6;5;6;5;6;5.6;низкий;blog;Нет;2024
FINANCE_287;https://productstar.ru/blog/kak-fintex-meniaet-finansovyi-mir-kliucevye-napravleniia-trendy-i-primenenie;yandex;finance_yandex_40;7;Финтех: что это такое, основные виды и сферы;productstar.ru;6;5;10;5;5;6.2;средний;blog;Нет;2025
FINANCE_288;https://www.microsoft.com/ru-ru/ai/use-case/drive-predictive-insights-with-ai;yandex;finance_yandex_1;7;ИИ для финансовых услуг: прогнозная аналитика на;www.microsoft.com;7;7;6;7;5;6.4;средний;industry;Нет;2024
FINANCE_289;https://cyberleninka.ru/article/n/prinyatie-upravlencheskih-resheniy-v-sovremennoy-ekonomicheskoy-srede;yandex;finance_yandex_12;7;ПРИНЯТИЕ УПРАВЛЕНЧЕСКИХ РЕШЕНИЙ В;cyberleninka.ru;8;9;8;9;5;7.8;средний;academic;Нет;2023
FINANCE_290;https://volsklife.ru/sistemnyj-analiz-v-bankovskoj-it-infrastrukture-ot-kontseptsii-k-tehnicheskim-resheniyam;yandex;finance_yandex_32;7;Системный анализ в банковской IT-инфраструктуре;volsklife.ru;8;5;10;5;6;6.8;средний;blog;Нет;2026
FINANCE_291;https://cyberleninka.ru/article/n/formirovanie-i-upravlenie-investitsionnym-portfelem;yandex;finance_yandex_31;7;ФОРМИРОВАНИЕ И УПРАВЛЕНИЕ;cyberleninka.ru;7;9;7;9;6;7.6;средний;academic;Нет;2022
FINANCE_292;https://fintablo.ru/business/risk-menedzhment;yandex;finance_yandex_22;7;Риск-менеджмент: что это и для чего нужен бизнесу;fintablo.ru;9;5;9;5;5;6.6;средний;blog;Нет;2024
FINANCE_293;https://cchgeu.ru/upload/iblock/75d/h9p4g9ta13fymdyzlwg1ap2m9tmxslqn/MU_PZ_SR-po-kursu-Finansovyy-analiz.pdf;yandex;finance_yandex_16;7;ФИНАНСОВЫЙ АНАЛИЗ;cchgeu.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_294;https://www.hocktraining.com/blog/kak-provesti-finansovyj-analiz-predpriyatiya;yandex;finance_yandex_25;7;Финансовый анализ предприятия: методы, виды и;www.hocktraining.com;6;5;10;5;6;6.4;средний;blog;Нет;2025
FINANCE_295;https://disser.spbu.ru/files/2022/disser_ovechkin.pdf;yandex;finance_yandex_21;7;методика принятия ответственного инвестиционного;disser.spbu.ru;7;5;6;5;6;5.8;низкий;blog;Нет;2024
FINANCE_296;https://www.nbrb.by/bv/pdf/articles/10527.pdf;yandex;finance_yandex_23;7;Финансовые инструменты: теоретические подходы к;www.nbrb.by;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_297;https://inno.tech/ru/solutions/abs;yandex;finance_yandex_24;7;АВТОМАТИЗИРОВАННЫЕ БАНКОВСКИЕ СИСТЕМЫ;inno.tech;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_298;https://planfact.io/blog/posts/vidy-i-metody-finansovogo-analiza;yandex;finance_yandex_14;7;Виды и методы финансового анализа;planfact.io;7;5;10;5;6;6.6;средний;blog;Нет;2025
FINANCE_299;https://www.fa.ru/for-applicants/educational-programs/magistracy/fin-analiz-i-o%D1%81enka-inves-reshen-yaroslavl-o;yandex;finance_yandex_17;8;Финансовый анализ и оценка инвестиционных решений;www.fa.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_300;https://www.1cbit.ru/blog/osnovnye-vidy-finansovogo-planirovaniya;yandex;finance_yandex_30;8;Основные виды финансового планирования;www.1cbit.ru;6;5;6;5;6;5.6;низкий;blog;Нет;2024
FINANCE_301;https://cchgeu.ru/upload/iblock/bb7/rab_progr_mip_2015.pdf;yandex;finance_yandex_18;8;Моделирование инвестиционных процессов;cchgeu.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_302;http://publishing-vak.ru/file/archive-economy-2025-1/d2-semenov-dmitrii.pdf;yandex;finance_yandex_20;8;Инвестиционная привлекательность российских;publishing-vak.ru;6;5;10;5;6;6.4;средний;blog;Нет;2025
FINANCE_303;https://jetlend.ru/academy/chto-takoe-kreditnyj-skoring;yandex;finance_yandex_26;8;Что такое кредитный скоринг?;jetlend.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_304;https://studservis.ru/gotovye-raboty/kursovaya-rabota/196776;yandex;finance_yandex_15;8;"Курсовая ""Финансовый анализ при принятии";studservis.ru;8;5;7;5;5;6.0;средний;blog;Нет;2022
FINANCE_305;https://frankrg.com;yandex;finance_yandex_1;8;Frank RG — крупнейший поставщик банковской аналитики;frankrg.com;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_306;https://angellist.ru/blog/prinyatie-operativnyh-finansovyh-resheniy;yandex;finance_yandex_12;8;Принятие оперативных финансовых решений;angellist.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_307;https://ru.userx.pro/resheniya/analitika-bankovskih-i-finansovyh-prilozheniy;yandex;finance_yandex_32;8;Аналитика Банковских и Финансовых приложений - UserX;ru.userx.pro;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_308;https://2stocks.ru/articles/kak-nachat-investirovat/portfel-bolshe-chem-summa;yandex;finance_yandex_31;8;Инвестиционный портфель - что это такое, управление;2stocks.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_309;https://studfile.net/preview/10324486/page:4;yandex;finance_yandex_22;8;4. Управление рисками при принятии управленческих;studfile.net;8;5;10;5;5;6.6;средний;blog;Нет;2025
FINANCE_310;https://elibrary.ru/item.asp?id=44817203;yandex;finance_yandex_16;8;РОЛЬ ФИНАНСОВОГО АНАЛИЗА В ПРИНЯТИИ;elibrary.ru;6;9;5;9;5;6.8;средний;academic;Нет;2021
FINANCE_311;https://alfabank.ru/sme/abp/services/finanalytics;yandex;finance_yandex_25;8;Финансовая аналитика для бизнеса — сервис от 🅰️;alfabank.ru;9;5;6;5;5;6.0;средний;blog;Нет;2024
FINANCE_312;https://edu.cleverics.ru/useful/stati-konsultantov-cleverics/139-it-in-banks;yandex;finance_yandex_24;8;Информационные технологии в банках и финансовых;edu.cleverics.ru;10;5;6;5;5;6.2;средний;blog;Нет;2024
FINANCE_313;https://moluch.ru/archive/65/10828;yandex;finance_yandex_14;8;Финансовый анализ как основа принятия;moluch.ru;9;5;6;5;5;6.0;средний;blog;Нет;2024
FINANCE_314;https://thinkfide.com/ru/actividades/congresos-de-fide/fintech-regtech-y-legaltech-fundamentos-y-desafios-de-las-nuevas-tecnologias-en-el-derecho-y-las-finanzas;yandex;finance_yandex_42;9;Fintech, Regtech и Legaltech: основы и вызовы новых;thinkfide.com;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_315;https://portal.tpu.ru/SHARED/z/ZHDANOVA/eng/Educational_work/Financial_management/Tab/Topic_3_Financial_planning.pdf;yandex;finance_yandex_30;9;Финансовое планирование;portal.tpu.ru;6;5;6;5;6;5.6;низкий;blog;Нет;2024
FINANCE_316;https://lms2.sseu.ru/courses/eresmat/fm/razd9_fm/par3_4_1.htm;yandex;finance_yandex_18;9;Основы теории принятия решений и модели выбор;lms2.sseu.ru;9;5;6;5;6;6.2;средний;blog;Нет;2024
FINANCE_317;https://elar.urfu.ru/bitstream/10995/105526/1/m_th_v.a.mefodovsky_2021.pdf;yandex;finance_yandex_20;9;Инвестиционные сервисы на рынке розничных;elar.urfu.ru;9;5;5;5;6;6.0;средний;blog;Нет;2021
FINANCE_318;https://alfabank.ru/help/articles/credit-cards/kreditnyj-skoring;yandex;finance_yandex_26;9;Кредитный скоринг в банке — что это, виды и методы;alfabank.ru;6;5;6;5;6;5.6;низкий;blog;Нет;2024
FINANCE_319;https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D1%8B%D0%B5_%D1%82%D0%B5%D1%85%D0%BD%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D0%B8;yandex;finance_yandex_40;9;Финансовые технологии;ru.wikipedia.org;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_320;https://www.researchgate.net/publication/336091380_Vlianie_dannyh_analiza_finansovogo_sostoania_predpriatia_na_prinatie_upravlenceskih_resenij_avtomobilnoj_promyslennosti;yandex;finance_yandex_15;9;(PDF) Влияние данных анализа финансового состояния;www.researchgate.net;6;9;10;9;5;7.8;средний;academic;Нет;2025
FINANCE_321;https://www.artwell.ru/services/analitika-i-monitoring-smi;yandex;finance_yandex_1;9;Аналитика и мониторинг СМИ;www.artwell.ru;9;5;6;5;5;6.0;средний;blog;Нет;2024
FINANCE_322;https://www.vesmirbooks.ru/fragments/914/?srsltid=AfmBOoqhGcRrie1LYrDCk7TCv1IS2rpmztwd0vJSSJBua4PG00qW7rkr;yandex;finance_yandex_12;9;Принятие финансовых решений - Финансы бизнеса.;www.vesmirbooks.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_323;https://asros.ru/analytics;yandex;finance_yandex_32;9;Аналитика;asros.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_324;https://www.rbc.ru/finances/30/12/2020/5fe343cf9a794782ea1e0f3c;yandex;finance_yandex_19;9;Аналитики назвали самые доходные вложения 2020 года;www.rbc.ru;7;5;5;5;5;5.4;низкий;blog;Нет;2020
FINANCE_325;https://www.cblam.lv/files/portfolio/invest_portfolio_rules_ru_new.pdf;yandex;finance_yandex_31;9;Общие правила управления инвестиционным портфелем;www.cblam.lv;7;5;7;5;5;5.8;низкий;blog;Нет;2022
FINANCE_326;https://cyberleninka.ru/article/n/osnovnye-priemy-risk-menedzhmenta-pri-prinyatii-upravlencheskih-resheniy/pdf;yandex;finance_yandex_22;9;Основные приемы риск-менеджмента при принятии;cyberleninka.ru;8;9;6;9;6;7.6;средний;academic;Нет;2024
FINANCE_327;https://adesk.ru/blog/chto-takoe-finansovyi-analiz-i-chem-on-polezen-biznesu;yandex;finance_yandex_25;9;Что такое финансовый анализ и чем он полезен бизнесу;adesk.ru;6;5;9;5;5;6.0;средний;blog;Нет;2024
FINANCE_328;https://pareto.com.ua/blog/ocenka-investicij-sootvetstvie-celej-i-sposobov-ix-dostizheniya;yandex;finance_yandex_21;9;Как провести оценку инвестиционных проектов;pareto.com.ua;6;5;10;5;6;6.4;средний;blog;Нет;2026
FINANCE_329;https://klgtu.ru/vikon/sveden/files/38.04.08_Ocenka_finansovyx_instrumentov_Tomkovich_UMPID.pdf;yandex;finance_yandex_23;9;ОЦЕНКА ФИНАНСОВЫХ ИНСТРУМЕНТОВ;klgtu.ru;7;5;8;5;6;6.2;средний;blog;Нет;2023
FINANCE_330;https://planfact.io/blog/posts/metody-prinyatiya-upravlencheskih-reshenij;yandex;finance_yandex_10;9;Методы принятия управленческих решений;planfact.io;9;5;9;5;6;6.8;средний;blog;Нет;2024
FINANCE_331;https://web.snauka.ru/issues/2016/06/69368;yandex;finance_yandex_24;9;Современные технологии поддержки принятия решений в;web.snauka.ru;10;5;6;5;5;6.2;средний;blog;Нет;2024
FINANCE_332;https://whatiscentralbank.hse.ru/6;yandex;finance_yandex_42;10;Финансовые технологии и их регулирование;whatiscentralbank.hse.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_333;https://institutiones.com/download/books/2134-finansovyj-analiz-efimova.html;yandex;finance_yandex_17;10;Финансовый анализ: современный инструментарий для;institutiones.com;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_334;https://www.sap.com/central-asia-caucasus/products/financial-management/what-is-financial-planning-and-analysis-fpa.html;yandex;finance_yandex_30;10;Что такое финансовое планирование и анализ (FP&A)?;www.sap.com;9;5;6;5;5;6.0;средний;blog;Нет;2024
FINANCE_335;https://oaji.net/pdf.html?n=2014/1349-1415350144.pdf;yandex;finance_yandex_18;10;Синтез модели принятия инвестиционных решений в;oaji.net;9;5;6;5;5;6.0;средний;blog;Нет;2024
FINANCE_336;https://kubsau.ru/upload/iblock/b48/b480964dec28eb2be50fdc49561171d8.pdf;yandex;finance_yandex_20;10;ОЦЕНКА ИНВЕСТИЦИОННЫХ РЕШЕНИЙ;kubsau.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_337;https://domrfbank.ru/blog/chto-takoe-kreditnyy-skoring;yandex;finance_yandex_26;10;Что такое кредитный скоринг?;domrfbank.ru;6;5;6;5;6;5.6;низкий;blog;Нет;2024
FINANCE_338;https://tceh.com/events/fintech-banki-i-innovacii;yandex;finance_yandex_40;10;Fintech: банки и инновации - tceh;tceh.com;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_339;https://donampa.ru/sveden/files/rie/Finansovaya_analitika_i_metody_prinyatiya_reshenii(4).pdf;yandex;finance_yandex_15;10;2025-2026_38_04_08-ФиК 2025-ОФ_plx_Финансовая;donampa.ru;9;5;10;5;6;7.0;средний;blog;Нет;2025
FINANCE_340;https://ores.su/ru/journals/finansovaya-analitika-problemyi-i-resheniya;yandex;finance_yandex_1;10;Финансовая аналитика: проблемы и решения;ores.su;8;5;6;5;6;6.0;средний;blog;Нет;2024
FINANCE_341;https://rbamag.ru/bank_an.html;yandex;finance_yandex_32;10;Журнал БАНКОВСКАЯ АНАЛИТИКА | Издательский Дом РБА;rbamag.ru;7;5;6;5;6;5.8;низкий;blog;Нет;2024
FINANCE_342;https://unecon.ru/wp-content/uploads/2022/09/sbornik_nsh_3_mnpk_2020.pdf;yandex;finance_yandex_19;10;УПРАВЛЕНИЕ ИННОВАЦИОННЫМИ И ИНВЕСТИЦИОННЫМИ ПРОЦЕССАМИ И ИЗМЕНЕ;unecon.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_343;https://hsem.susu.ru/es/wp-content/uploads/sites/29/2022/05/mu_InvPortf_RMI.pdf;yandex;finance_yandex_31;10;УПРАВЛЕНИЕ ИНВЕСТИЦИОННЫМ ПОРТФЕЛЕМ;hsem.susu.ru;7;5;6;5;6;5.8;низкий;blog;Нет;2024
FINANCE_344;https://ru.wikipedia.org/wiki/%D0%A3%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_%D1%80%D0%B8%D1%81%D0%BA%D0%B0%D0%BC%D0%B8;yandex;finance_yandex_22;10;Управление рисками — Википедия;ru.wikipedia.org;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_345;https://www.e-xecutive.ru/events/63390-finansovyi-analiz-sovremennye-instrumenty-i-effektivnye-upravlencheskie-resheniya;yandex;finance_yandex_16;10;Финансовый анализ: современные инструменты и;www.e-xecutive.ru;10;5;6;5;5;6.2;средний;blog;Нет;2024
FINANCE_346;https://blog.sf.education/chem-zanimaetsya-finansovyj-analitik-i-kak-ego-rabota-vliyaet-na-biznes;yandex;finance_yandex_25;10;Чем занимается финансовый аналитик и как влияет на бизнес;blog.sf.education;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_347;https://elib.bsu.by/bitstream/123456789/267801/1/453-456.pdf;yandex;finance_yandex_23;10;453 Финансовые инструменты – экономическая;elib.bsu.by;7;5;5;5;5;5.4;низкий;blog;Нет;2021
